crc,take_type,allo_block,use_type,wap,time,mon_allo_m3,mon_restr_allo_m3,ann_restr_allo_m3,usage_est,mon_usage_m3,ann_allo_m3,sd_usage
CRC950103,Take Surface Water,A,water_supply,J39/0650,1997-03-31,5363.0,5363.0,63145.0,5398.83,,63145.0,5398.83
CRC950103,Take Surface Water,A,water_supply,J39/0650,1997-04-30,5190.0,5190.0,63145.0,3789.36,,63145.0,3789.36
CRC950103,Take Surface Water,A,water_supply,J39/0650,1997-05-31,5363.0,5363.0,63145.0,2408.2,,63145.0,2408.2
CRC950103,Take Surface Water,A,water_supply,J39/0650,1997-06-30,5190.0,5190.0,63145.0,1762.85,,63145.0,1762.85
CRC950103,Take Surface Water,A,water_supply,J39/0650,1997-07-31,5363.0,5363.0,63145.0,2035.71,,63145.0,2035.71
CRC950103,Take Surface Water,A,water_supply,J39/0650,1997-08-31,5363.0,5363.0,63145.0,3393.19,,63145.0,3393.19
CRC950103,Take Surface Water,A,water_supply,J39/0650,1997-09-30,5190.0,5190.0,63145.0,3662.44,,63145.0,3662.44
CRC950103,Take Surface Water,A,water_supply,J39/0650,1997-10-31,5363.0,5363.0,63145.0,6992.57,,63145.0,6992.57
CRC950103,Take Surface Water,A,water_supply,J39/0650,1997-11-30,5190.0,5190.0,63145.0,10593.5,,63145.0,10593.5
CRC950103,Take Surface Water,A,water_supply,J39/0650,1997-12-31,5363.0,5363.0,63145.0,10279.27,,63145.0,10279.27
CRC950103,Take Surface Water,A,water_supply,J39/0650,1998-01-31,5363.0,5363.0,63145.0,10799.25,,63145.0,10799.25
CRC950103,Take Surface Water,A,water_supply,J39/0650,1998-02-28,4844.0,4844.0,63145.0,9848.13,,63145.0,9848.13
CRC950103,Take Surface Water,A,water_supply,J39/0650,1998-03-31,5363.0,5363.0,63145.0,6688.2,,63145.0,6688.2
CRC950103,Take Surface Water,A,water_supply,J39/0650,1998-04-30,5190.0,5190.0,63145.0,4312.82,,63145.0,4312.82
CRC950103,Take Surface Water,A,water_supply,J39/0650,1998-05-31,5363.0,5363.0,63145.0,2372.8,,63145.0,2372.8
CRC950103,Take Surface Water,A,water_supply,J39/0650,1998-06-30,5190.0,5190.0,63145.0,1814.12,,63145.0,1814.12
CRC950103,Take Surface Water,A,water_supply,J39/0650,1998-07-31,5363.0,5363.0,63145.0,1853.35,,63145.0,1853.35
CRC950103,Take Surface Water,A,water_supply,J39/0650,1998-08-31,5363.0,5363.0,63145.0,3083.45,,63145.0,3083.45
CRC950103,Take Surface Water,A,water_supply,J39/0650,1998-09-30,5190.0,5190.0,63145.0,5108.95,,63145.0,5108.95
CRC950103,Take Surface Water,A,water_supply,J39/0650,1998-10-31,5363.0,5363.0,63145.0,6568.32,,63145.0,6568.32
CRC950103,Take Surface Water,A,water_supply,J39/0650,1998-11-30,5190.0,5190.0,63145.0,7377.09,,63145.0,7377.09
CRC950103,Take Surface Water,A,water_supply,J39/0650,1998-12-31,5363.0,5363.0,63145.0,8420.31,,63145.0,8420.31
CRC950103,Take Surface Water,A,water_supply,J39/0650,1999-01-31,5363.0,5363.0,63145.0,8953.97,,63145.0,8953.97
CRC950103,Take Surface Water,A,water_supply,J39/0650,1999-02-28,4844.0,4844.0,63145.0,7696.18,,63145.0,7696.18
CRC950103,Take Surface Water,A,water_supply,J39/0650,1999-03-31,5363.0,5363.0,63145.0,6272.53,,63145.0,6272.53
CRC950103,Take Surface Water,A,water_supply,J39/0650,1999-04-30,5190.0,5190.0,63145.0,3360.39,,63145.0,3360.39
CRC950103,Take Surface Water,A,water_supply,J39/0650,1999-05-31,5363.0,5363.0,63145.0,2963.85,,63145.0,2963.85
CRC950103,Take Surface Water,A,water_supply,J39/0650,1999-06-30,5190.0,5190.0,63145.0,1852.91,,63145.0,1852.91
CRC950103,Take Surface Water,A,water_supply,J39/0650,1999-07-31,5363.0,5363.0,63318.0,1852.51,,63318.0,1852.51
CRC950103,Take Surface Water,A,water_supply,J39/0650,1999-08-31,5363.0,5363.0,63318.0,2933.51,,63318.0,2933.51
CRC950103,Take Surface Water,A,water_supply,J39/0650,1999-09-30,5190.0,5190.0,63318.0,4324.91,,63318.0,4324.91
CRC950103,Take Surface Water,A,water_supply,J39/0650,1999-10-31,5363.0,5363.0,63318.0,6141.82,,63318.0,6141.82
CRC950103,Take Surface Water,A,water_supply,J39/0650,1999-11-30,5190.0,5190.0,63318.0,6322.78,,63318.0,6322.78
CRC950103,Take Surface Water,A,water_supply,J39/0650,1999-12-31,5363.0,5363.0,63318.0,8357.33,,63318.0,8357.33
CRC950103,Take Surface Water,A,water_supply,J39/0650,2000-01-31,5363.0,5363.0,63318.0,6501.08,,63318.0,6501.08
CRC950103,Take Surface Water,A,water_supply,J39/0650,2000-02-29,5017.0,5017.0,63318.0,7777.56,,63318.0,7777.56
CRC950103,Take Surface Water,A,water_supply,J39/0650,2000-03-31,5363.0,5363.0,63318.0,5444.01,,63318.0,5444.01
CRC950103,Take Surface Water,A,water_supply,J39/0650,2000-04-30,5190.0,5190.0,63318.0,3368.76,,63318.0,3368.76
CRC950103,Take Surface Water,A,water_supply,J39/0650,2000-05-31,5363.0,5363.0,63318.0,2235.44,,63318.0,2235.44
CRC950103,Take Surface Water,A,water_supply,J39/0650,2000-06-30,5190.0,5190.0,63318.0,2144.47,,63318.0,2144.47
CRC950103,Take Surface Water,A,water_supply,J39/0650,2000-07-31,5363.0,5363.0,63145.0,1738.31,,63145.0,1738.31
CRC950103,Take Surface Water,A,water_supply,J39/0650,2000-08-31,5363.0,5363.0,63145.0,2767.28,,63145.0,2767.28
CRC950103,Take Surface Water,A,water_supply,J39/0650,2000-09-30,5190.0,5190.0,63145.0,4710.47,,63145.0,4710.47
CRC950103,Take Surface Water,A,water_supply,J39/0650,2000-10-31,5363.0,5363.0,63145.0,6979.7,,63145.0,6979.7
CRC950103,Take Surface Water,A,water_supply,J39/0650,2000-11-30,5190.0,5190.0,63145.0,7282.04,,63145.0,7282.04
CRC950103,Take Surface Water,A,water_supply,J39/0650,2000-12-31,5363.0,5363.0,63145.0,10363.2,,63145.0,10363.2
CRC950103,Take Surface Water,A,water_supply,J39/0650,2001-01-31,5363.0,5363.0,63145.0,8576.65,,63145.0,8576.65
CRC950103,Take Surface Water,A,water_supply,J39/0650,2001-02-28,4844.0,4844.0,63145.0,7199.46,,63145.0,7199.46
CRC950103,Take Surface Water,A,water_supply,J39/0650,2001-03-31,5363.0,5363.0,63145.0,5823.62,,63145.0,5823.62
CRC950103,Take Surface Water,A,water_supply,J39/0650,2001-04-30,5190.0,5190.0,63145.0,4343.57,,63145.0,4343.57
CRC950103,Take Surface Water,A,water_supply,J39/0650,2001-05-31,5363.0,5363.0,63145.0,2109.46,,63145.0,2109.46
CRC950103,Take Surface Water,A,water_supply,J39/0650,2001-06-30,5190.0,5190.0,63145.0,1892.82,,63145.0,1892.82
CRC950103,Take Surface Water,A,water_supply,J39/0650,2001-07-31,5363.0,5363.0,63145.0,2005.67,,63145.0,2005.67
CRC950103,Take Surface Water,A,water_supply,J39/0650,2001-08-31,5363.0,5363.0,63145.0,2787.39,,63145.0,2787.39
CRC950103,Take Surface Water,A,water_supply,J39/0650,2001-09-30,5190.0,5190.0,63145.0,4409.25,,63145.0,4409.25
CRC950103,Take Surface Water,A,water_supply,J39/0650,2001-10-31,5363.0,5363.0,63145.0,5403.93,,63145.0,5403.93
CRC950103,Take Surface Water,A,water_supply,J39/0650,2001-11-30,5190.0,5190.0,63145.0,6868.87,,63145.0,6868.87
CRC950103,Take Surface Water,A,water_supply,J39/0650,2001-12-31,5363.0,5363.0,63145.0,7450.34,,63145.0,7450.34
CRC950103,Take Surface Water,A,water_supply,J39/0650,2002-01-31,5363.0,5363.0,63145.0,7742.11,,63145.0,7742.11
CRC950103,Take Surface Water,A,water_supply,J39/0650,2002-02-28,4844.0,4844.0,63145.0,6511.24,,63145.0,6511.24
CRC950103,Take Surface Water,A,water_supply,J39/0650,2002-03-31,5363.0,5363.0,63145.0,6299.08,,63145.0,6299.08
CRC950103,Take Surface Water,A,water_supply,J39/0650,2002-04-30,5190.0,5190.0,63145.0,3112.1,,63145.0,3112.1
CRC950103,Take Surface Water,A,water_supply,J39/0650,2002-05-31,5363.0,5363.0,63145.0,2909.68,,63145.0,2909.68
CRC950103,Take Surface Water,A,water_supply,J39/0650,2002-06-30,5190.0,5190.0,63145.0,2321.51,,63145.0,2321.51
CRC950103,Take Surface Water,A,water_supply,J39/0650,2002-07-31,5363.0,5363.0,63145.0,1941.58,,63145.0,1941.58
CRC950103,Take Surface Water,A,water_supply,J39/0650,2002-08-31,5363.0,5363.0,63145.0,3279.75,,63145.0,3279.75
CRC950103,Take Surface Water,A,water_supply,J39/0650,2002-09-30,5190.0,5190.0,63145.0,5184.88,,63145.0,5184.88
CRC950103,Take Surface Water,A,water_supply,J39/0650,2002-10-31,5363.0,5363.0,63145.0,5768.91,,63145.0,5768.91
CRC950103,Take Surface Water,A,water_supply,J39/0650,2002-11-30,5190.0,5190.0,63145.0,6902.68,,63145.0,6902.68
CRC950103,Take Surface Water,A,water_supply,J39/0650,2002-12-31,5363.0,5363.0,63145.0,9485.75,,63145.0,9485.75
CRC950103,Take Surface Water,A,water_supply,J39/0650,2003-01-31,5363.0,5363.0,63145.0,9068.75,,63145.0,9068.75
CRC950103,Take Surface Water,A,water_supply,J39/0650,2003-02-28,4844.0,4844.0,63145.0,8295.33,,63145.0,8295.33
CRC950103,Take Surface Water,A,water_supply,J39/0650,2003-03-31,5363.0,5363.0,63145.0,5983.45,,63145.0,5983.45
CRC950103,Take Surface Water,A,water_supply,J39/0650,2003-04-30,5190.0,5190.0,63145.0,3419.97,,63145.0,3419.97
CRC950103,Take Surface Water,A,water_supply,J39/0650,2003-05-31,5363.0,5363.0,63145.0,2589.21,,63145.0,2589.21
CRC950103,Take Surface Water,A,water_supply,J39/0650,2003-06-30,5190.0,5190.0,63145.0,2168.82,,63145.0,2168.82
CRC950103,Take Surface Water,A,water_supply,J39/0650,2003-07-31,5363.0,5363.0,63318.0,2159.6,,63318.0,2159.6
CRC950103,Take Surface Water,A,water_supply,J39/0650,2003-08-31,5363.0,5363.0,63318.0,2466.16,,63318.0,2466.16
CRC950103,Take Surface Water,A,water_supply,J39/0650,2003-09-30,5190.0,5190.0,63318.0,4221.54,,63318.0,4221.54
CRC950103,Take Surface Water,A,water_supply,J39/0650,2003-10-31,5363.0,5363.0,63318.0,6132.95,,63318.0,6132.95
CRC950103,Take Surface Water,A,water_supply,J39/0650,2003-11-30,5190.0,5190.0,63318.0,7872.18,,63318.0,7872.18
CRC950103,Take Surface Water,A,water_supply,J39/0650,2003-12-31,5363.0,5363.0,63318.0,9806.73,,63318.0,9806.73
CRC950103,Take Surface Water,A,water_supply,J39/0650,2004-01-31,5363.0,5363.0,63318.0,9489.69,,63318.0,9489.69
CRC950103,Take Surface Water,A,water_supply,J39/0650,2004-02-29,5017.0,5017.0,63318.0,7144.6,,63318.0,7144.6
CRC950103,Take Surface Water,A,water_supply,J39/0650,2004-03-31,5363.0,5363.0,63318.0,5659.4,,63318.0,5659.4
CRC950103,Take Surface Water,A,water_supply,J39/0650,2004-04-30,5190.0,5190.0,63318.0,3292.35,,63318.0,3292.35
CRC950103,Take Surface Water,A,water_supply,J39/0650,2004-05-31,5363.0,5363.0,63318.0,2151.54,,63318.0,2151.54
CRC950103,Take Surface Water,A,water_supply,J39/0650,2004-06-30,5190.0,5190.0,63318.0,2043.89,,63318.0,2043.89
CRC950103,Take Surface Water,A,water_supply,J39/0650,2004-07-31,5363.0,5363.0,63145.0,2079.96,,63145.0,2079.96
CRC950103,Take Surface Water,A,water_supply,J39/0650,2004-08-31,5363.0,5363.0,63145.0,2772.91,,63145.0,2772.91
CRC950103,Take Surface Water,A,water_supply,J39/0650,2004-09-30,5190.0,5190.0,63145.0,4601.84,,63145.0,4601.84
CRC950103,Take Surface Water,A,water_supply,J39/0650,2004-10-31,5363.0,5363.0,63145.0,6181.09,,63145.0,6181.09
CRC950103,Take Surface Water,A,water_supply,J39/0650,2004-11-30,5190.0,5190.0,63145.0,7669.44,,63145.0,7669.44
CRC950103,Take Surface Water,A,water_supply,J39/0650,2004-12-31,5363.0,5363.0,63145.0,7654.41,,63145.0,7654.41
CRC950103,Take Surface Water,A,water_supply,J39/0650,2005-01-31,5363.0,5363.0,63145.0,8499.69,,63145.0,8499.69
CRC950103,Take Surface Water,A,water_supply,J39/0650,2005-02-28,4844.0,4844.0,63145.0,7340.79,,63145.0,7340.79
CRC950103,Take Surface Water,A,water_supply,J39/0650,2005-03-31,5363.0,5363.0,63145.0,5058.79,,63145.0,5058.79
CRC950103,Take Surface Water,A,water_supply,J39/0650,2005-04-30,5190.0,5190.0,63145.0,3940.93,,63145.0,3940.93
CRC950103,Take Surface Water,A,water_supply,J39/0650,2005-05-31,5363.0,5363.0,63145.0,2149.41,,63145.0,2149.41
CRC950103,Take Surface Water,A,water_supply,J39/0650,2005-06-30,5190.0,5190.0,63145.0,1910.55,,63145.0,1910.55
CRC950103,Take Surface Water,A,water_supply,J39/0650,2005-07-31,5363.0,5363.0,63145.0,1955.79,,63145.0,1955.79
CRC950103,Take Surface Water,A,water_supply,J39/0650,2005-08-31,5363.0,5363.0,63145.0,2901.36,,63145.0,2901.36
CRC950103,Take Surface Water,A,water_supply,J39/0650,2005-09-30,5190.0,5190.0,63145.0,3705.39,,63145.0,3705.39
CRC950103,Take Surface Water,A,water_supply,J39/0650,2005-10-31,5363.0,5363.0,63145.0,5140.05,,63145.0,5140.05
CRC950103,Take Surface Water,A,water_supply,J39/0650,2005-11-30,5190.0,5190.0,63145.0,7672.49,,63145.0,7672.49
CRC950103,Take Surface Water,A,water_supply,J39/0650,2005-12-31,5363.0,5363.0,63145.0,7529.45,,63145.0,7529.45
CRC950103,Take Surface Water,A,water_supply,J39/0650,2006-01-31,5363.0,5363.0,63145.0,9888.81,,63145.0,9888.81
CRC950103,Take Surface Water,A,water_supply,J39/0650,2006-02-28,4844.0,4844.0,63145.0,7861.26,,63145.0,7861.26
CRC950103,Take Surface Water,A,water_supply,J39/0650,2006-03-31,5363.0,5363.0,63145.0,5497.25,,63145.0,5497.25
CRC950103,Take Surface Water,A,water_supply,J39/0650,2006-04-30,5190.0,5190.0,63145.0,3750.28,,63145.0,3750.28
CRC950103,Take Surface Water,A,water_supply,J39/0650,2006-05-31,5363.0,5363.0,63145.0,1928.71,,63145.0,1928.71
CRC950103,Take Surface Water,A,water_supply,J39/0650,2006-06-30,5190.0,5190.0,63145.0,2068.23,,63145.0,2068.23
CRC950103,Take Surface Water,A,water_supply,J39/0650,2006-07-31,5363.0,5363.0,63145.0,2191.52,,63145.0,2191.52
CRC950103,Take Surface Water,A,water_supply,J39/0650,2006-08-31,5363.0,5363.0,63145.0,3160.42,,63145.0,3160.42
CRC950103,Take Surface Water,A,water_supply,J39/0650,2006-09-30,5190.0,5190.0,63145.0,5428.18,,63145.0,5428.18
CRC950103,Take Surface Water,A,water_supply,J39/0650,2006-10-31,5363.0,5363.0,63145.0,7628.13,,63145.0,7628.13
CRC950103,Take Surface Water,A,water_supply,J39/0650,2006-11-30,5190.0,5190.0,63145.0,7863.42,,63145.0,7863.42
CRC950103,Take Surface Water,A,water_supply,J39/0650,2006-12-31,5363.0,5363.0,63145.0,8018.32,,63145.0,8018.32
CRC950103,Take Surface Water,A,water_supply,J39/0650,2007-01-31,5363.0,5363.0,63145.0,7322.69,,63145.0,7322.69
CRC950103,Take Surface Water,A,water_supply,J39/0650,2007-02-28,4844.0,4844.0,63145.0,7285.27,,63145.0,7285.27
CRC950103,Take Surface Water,A,water_supply,J39/0650,2007-03-31,5363.0,5363.0,63145.0,6033.86,,63145.0,6033.86
CRC950103,Take Surface Water,A,water_supply,J39/0650,2007-04-30,5190.0,5190.0,63145.0,3815.13,,63145.0,3815.13
CRC950103,Take Surface Water,A,water_supply,J39/0650,2007-05-31,5363.0,5363.0,63145.0,3049.39,,63145.0,3049.39
CRC950103,Take Surface Water,A,water_supply,J39/0650,2007-06-30,5190.0,5190.0,63145.0,2131.96,,63145.0,2131.96
CRC950103,Take Surface Water,A,water_supply,J39/0650,2007-07-31,5363.0,5363.0,63318.0,2189.18,,63318.0,2189.18
CRC950103,Take Surface Water,A,water_supply,J39/0650,2007-08-31,5363.0,5363.0,63318.0,2776.47,,63318.0,2776.47
CRC950103,Take Surface Water,A,water_supply,J39/0650,2007-09-30,5190.0,5190.0,63318.0,4364.64,,63318.0,4364.64
CRC950103,Take Surface Water,A,water_supply,J39/0650,2007-10-31,5363.0,5363.0,63318.0,7490.65,,63318.0,7490.65
CRC950103,Take Surface Water,A,water_supply,J39/0650,2007-11-30,5190.0,5190.0,63318.0,8113.37,,63318.0,8113.37
CRC950103,Take Surface Water,A,water_supply,J39/0650,2007-12-31,5363.0,5363.0,63318.0,7275.79,,63318.0,7275.79
CRC950103,Take Surface Water,A,water_supply,J39/0650,2008-01-31,5363.0,5363.0,63318.0,9813.18,,63318.0,9813.18
CRC950103,Take Surface Water,A,water_supply,J39/0650,2008-02-29,5017.0,5017.0,63318.0,7434.63,,63318.0,7434.63
CRC950103,Take Surface Water,A,water_supply,J39/0650,2008-03-31,5363.0,5363.0,63318.0,5626.6,,63318.0,5626.6
CRC950103,Take Surface Water,A,water_supply,J39/0650,2008-04-30,5190.0,5190.0,63318.0,3379.32,,63318.0,3379.32
CRC950103,Take Surface Water,A,water_supply,J39/0650,2008-05-31,5363.0,5363.0,63318.0,2082.43,,63318.0,2082.43
CRC950103,Take Surface Water,A,water_supply,J39/0650,2008-06-30,5190.0,5190.0,63318.0,2001.09,,63318.0,2001.09
CRC950103,Take Surface Water,A,water_supply,J39/0650,2008-07-31,5363.0,5363.0,63145.0,1824.93,,63145.0,1824.93
CRC950103,Take Surface Water,A,water_supply,J39/0650,2008-08-31,5363.0,5363.0,63145.0,2381.65,,63145.0,2381.65
CRC950103,Take Surface Water,A,water_supply,J39/0650,2008-09-30,5190.0,5190.0,63145.0,4496.54,,63145.0,4496.54
CRC950103,Take Surface Water,A,water_supply,J39/0650,2008-10-31,5363.0,5363.0,63145.0,6288.62,,63145.0,6288.62
CRC950103,Take Surface Water,A,water_supply,J39/0650,2008-11-30,5190.0,5190.0,63145.0,8241.67,,63145.0,8241.67
CRC950103,Take Surface Water,A,water_supply,J39/0650,2008-12-31,5363.0,5363.0,63145.0,7532.4,,63145.0,7532.4
CRC950103,Take Surface Water,A,water_supply,J39/0650,2009-01-31,5363.0,5363.0,63145.0,10043.28,,63145.0,10043.28
CRC950103,Take Surface Water,A,water_supply,J39/0650,2009-02-28,4844.0,4844.0,63145.0,6000.87,,63145.0,6000.87
CRC950103,Take Surface Water,A,water_supply,J39/0650,2009-03-31,5363.0,5363.0,63145.0,6059.34,,63145.0,6059.34
CRC950103,Take Surface Water,A,water_supply,J39/0650,2009-04-30,5190.0,5190.0,63145.0,3745.57,,63145.0,3745.57
CRC950103,Take Surface Water,A,water_supply,J39/0650,2009-05-31,5363.0,5363.0,63145.0,2221.82,,63145.0,2221.82
CRC950103,Take Surface Water,A,water_supply,J39/0650,2009-06-30,5190.0,5190.0,63145.0,1790.57,,63145.0,1790.57
CRC950103,Take Surface Water,A,water_supply,J39/0650,2009-07-31,5363.0,5363.0,63145.0,1977.52,,63145.0,1977.52
CRC950103,Take Surface Water,A,water_supply,J39/0650,2009-08-31,5363.0,5363.0,63145.0,3063.34,,63145.0,3063.34
CRC950103,Take Surface Water,A,water_supply,J39/0650,2009-09-30,5190.0,5190.0,63145.0,4752.03,,63145.0,4752.03
CRC950103,Take Surface Water,A,water_supply,J39/0650,2009-10-31,5363.0,5363.0,63145.0,5906.21,,63145.0,5906.21
CRC950103,Take Surface Water,A,water_supply,J39/0650,2009-11-30,5190.0,5190.0,63145.0,9335.42,,63145.0,9335.42
CRC950103,Take Surface Water,A,water_supply,J39/0650,2009-12-31,5363.0,5363.0,63145.0,8758.47,,63145.0,8758.47
CRC950103,Take Surface Water,A,water_supply,J39/0650,2010-01-31,5363.0,5363.0,63145.0,8182.17,,63145.0,8182.17
CRC950103,Take Surface Water,A,water_supply,J39/0650,2010-02-28,4844.0,4844.0,63145.0,8828.27,,63145.0,8828.27
CRC950103,Take Surface Water,A,water_supply,J39/0650,2010-03-31,5363.0,5363.0,63145.0,6499.41,,63145.0,6499.41
CRC950103,Take Surface Water,A,water_supply,J39/0650,2010-04-30,5190.0,5190.0,63145.0,4148.49,,63145.0,4148.49
CRC950103,Take Surface Water,A,water_supply,J39/0650,2010-05-31,5363.0,5363.0,63145.0,2057.7,,63145.0,2057.7
CRC950103,Take Surface Water,A,water_supply,J39/0650,2010-06-30,5190.0,5190.0,63145.0,1743.18,,63145.0,1743.18
CRC950103,Take Surface Water,A,water_supply,J39/0650,2010-07-31,5363.0,5363.0,63145.0,1826.0,,63145.0,1826.0
CRC950103,Take Surface Water,A,water_supply,J39/0650,2010-08-31,5363.0,5363.0,63145.0,2449.76,,63145.0,2449.76
CRC950103,Take Surface Water,A,water_supply,J39/0650,2010-09-30,5190.0,5190.0,63145.0,5234.48,,63145.0,5234.48
CRC950103,Take Surface Water,A,water_supply,J39/0650,2010-10-31,5363.0,5363.0,63145.0,6873.5,,63145.0,6873.5
CRC950103,Take Surface Water,A,water_supply,J39/0650,2010-11-30,5190.0,5190.0,63145.0,8807.25,,63145.0,8807.25
CRC950103,Take Surface Water,A,water_supply,J39/0650,2010-12-31,5363.0,5363.0,63145.0,9408.79,,63145.0,9408.79
CRC950103,Take Surface Water,A,water_supply,J39/0650,2011-01-31,5363.0,5363.0,63145.0,8531.33,,63145.0,8531.33
CRC950103,Take Surface Water,A,water_supply,J39/0650,2011-02-28,4844.0,4844.0,63145.0,7168.59,,63145.0,7168.59
CRC950103,Take Surface Water,A,water_supply,J39/0650,2011-03-31,5363.0,5363.0,63145.0,5917.48,,63145.0,5917.48
CRC950103,Take Surface Water,A,water_supply,J39/0650,2011-04-30,5190.0,5190.0,63145.0,3689.6,,63145.0,3689.6
CRC950103,Take Surface Water,A,water_supply,J39/0650,2011-05-31,5363.0,5363.0,63145.0,2478.99,,63145.0,2478.99
CRC950103,Take Surface Water,A,water_supply,J39/0650,2011-06-30,5190.0,5190.0,63145.0,1695.79,,63145.0,1695.79
CRC950103,Take Surface Water,A,water_supply,J39/0650,2011-07-31,5363.0,5363.0,63318.0,2404.58,,63318.0,2404.58
CRC950103,Take Surface Water,A,water_supply,J39/0650,2011-08-31,5363.0,5363.0,63318.0,3163.7,,63318.0,3163.7
CRC950103,Take Surface Water,A,water_supply,J39/0650,2011-09-30,5190.0,5190.0,63318.0,4923.99,,63318.0,4923.99
CRC950103,Take Surface Water,A,water_supply,J39/0650,2011-10-31,5363.0,5363.0,63318.0,5760.24,,63318.0,5760.24
CRC950103,Take Surface Water,A,water_supply,J39/0650,2011-11-30,5190.0,5190.0,63318.0,8523.5,,63318.0,8523.5
CRC950103,Take Surface Water,A,water_supply,J39/0650,2011-12-31,5363.0,5363.0,63318.0,9094.13,,63318.0,9094.13
CRC950103,Take Surface Water,A,water_supply,J39/0650,2012-01-31,5363.0,5363.0,63318.0,9359.27,,63318.0,9359.27
CRC950103,Take Surface Water,A,water_supply,J39/0650,2012-02-29,5017.0,5017.0,63318.0,6247.46,,63318.0,6247.46
CRC950103,Take Surface Water,A,water_supply,J39/0650,2012-03-31,5363.0,5363.0,63318.0,5421.69,,63318.0,5421.69
CRC950103,Take Surface Water,A,water_supply,J39/0650,2012-04-30,5190.0,5190.0,63318.0,3835.58,,63318.0,3835.58
CRC950103,Take Surface Water,A,water_supply,J39/0650,2012-05-31,5363.0,5363.0,63318.0,2377.69,,63318.0,2377.69
CRC950103,Take Surface Water,A,water_supply,J39/0650,2012-06-30,5190.0,5190.0,63318.0,3533.14,,63318.0,3533.14
CRC950103,Take Surface Water,A,water_supply,J39/0650,2012-07-31,5363.0,5363.0,63145.0,3018.33,,63145.0,3018.33
CRC950103,Take Surface Water,A,water_supply,J39/0650,2012-08-31,5363.0,5363.0,63145.0,3826.59,,63145.0,3826.59
CRC950103,Take Surface Water,A,water_supply,J39/0650,2012-09-30,5190.0,5190.0,63145.0,2986.76,,63145.0,2986.76
CRC950103,Take Surface Water,A,water_supply,J39/0650,2012-10-31,5363.0,5363.0,63145.0,3062.53,,63145.0,3062.53
CRC950103,Take Surface Water,A,water_supply,J39/0650,2012-11-30,5190.0,5190.0,63145.0,3795.01,,63145.0,3795.01
CRC950103,Take Surface Water,A,water_supply,J39/0650,2012-12-31,5363.0,5363.0,63145.0,4123.37,,63145.0,4123.37
CRC950103,Take Surface Water,A,water_supply,J39/0650,2013-01-31,5363.0,5363.0,63145.0,5259.98,,63145.0,5259.98
CRC950103,Take Surface Water,A,water_supply,J39/0650,2013-02-28,4844.0,4844.0,63145.0,4338.06,,63145.0,4338.06
CRC950103,Take Surface Water,A,water_supply,J39/0650,2013-03-31,5363.0,5363.0,63145.0,3971.82,,63145.0,3971.82
CRC950103,Take Surface Water,A,water_supply,J39/0650,2013-04-30,5190.0,5190.0,63145.0,3435.09,,63145.0,3435.09
CRC950103,Take Surface Water,A,water_supply,J39/0650,2013-05-31,5363.0,5363.0,63145.0,5184.2,,63145.0,5184.2
CRC950103,Take Surface Water,A,water_supply,J39/0650,2013-06-30,5190.0,5190.0,63145.0,4085.48,,63145.0,4085.48
CRC950103,Take Surface Water,A,water_supply,J39/0650,2013-07-31,5363.0,5363.0,63145.0,5095.8,,63145.0,5095.8
CRC950103,Take Surface Water,A,water_supply,J39/0650,2013-08-31,5363.0,5363.0,63145.0,5386.27,,63145.0,5386.27
CRC950103,Take Surface Water,A,water_supply,J39/0650,2013-09-30,5190.0,5190.0,63145.0,5158.95,,63145.0,5158.95
CRC950103,Take Surface Water,A,water_supply,J39/0650,2013-10-31,5363.0,5363.0,63145.0,5196.83,,63145.0,5196.83
CRC950103,Take Surface Water,A,water_supply,J39/0650,2013-11-30,5190.0,5190.0,63145.0,5323.12,,63145.0,5323.12
CRC950103,Take Surface Water,A,water_supply,J39/0650,2013-12-31,5363.0,5363.0,63145.0,5449.41,,63145.0,5449.41
CRC950103,Take Surface Water,A,water_supply,J39/0650,2014-01-31,5363.0,5363.0,63145.0,5499.93,,63145.0,5499.93
CRC950103,Take Surface Water,A,water_supply,J39/0650,2014-02-28,4844.0,4844.0,63145.0,4799.02,,63145.0,4799.02
CRC950103,Take Surface Water,A,water_supply,J39/0650,2014-03-31,5363.0,5363.0,63145.0,5487.3,,63145.0,5487.3
CRC950103,Take Surface Water,A,water_supply,J39/0650,2014-04-30,5190.0,5190.0,63145.0,3454.03,,63145.0,3454.03
CRC950103,Take Surface Water,A,water_supply,J39/0650,2014-05-31,5363.0,5363.0,63145.0,4906.37,,63145.0,4906.37
CRC950103,Take Surface Water,A,water_supply,J39/0650,2014-06-30,5190.0,5190.0,63145.0,5247.35,,63145.0,5247.35
CRC950103,Take Surface Water,A,water_supply,J39/0650,2014-07-31,5363.0,5363.0,63145.0,5430.47,,63145.0,5430.47
CRC950103,Take Surface Water,A,water_supply,J39/0650,2014-08-31,5363.0,5363.0,63145.0,5209.46,,63145.0,5209.46
CRC950103,Take Surface Water,A,water_supply,J39/0650,2014-09-30,5190.0,5190.0,63145.0,4742.19,,63145.0,4742.19
CRC950103,Take Surface Water,A,water_supply,J39/0650,2014-10-31,5363.0,5363.0,63145.0,5228.41,,63145.0,5228.41
CRC950103,Take Surface Water,A,water_supply,J39/0650,2014-11-30,5190.0,5190.0,63145.0,4937.94,,63145.0,4937.94
CRC950103,Take Surface Water,A,water_supply,J39/0650,2014-12-31,5363.0,5363.0,63145.0,4439.09,,63145.0,4439.09
